Open time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
1633885200000,55486.96,55497.66,55007.18,55371.75,8545.001,471782853.91586,108443,4056.982,224007964.84176
1633888800000,55371.75,55426.89,55014.32,55340.88,7236.217,399758295.44421,86946,3427.937,189426624.58619
1633892400000,55340.89,55554.52,55248.24,55475.46,6318.485,350094906.29070,83238,3318.219,183876750.25215
1633896000000,55475.45,56789.00,55230.66,55460.60,37015.062,2069876132.57451,350885,19323.077,1081180965.99198
1633899600000,55460.59,55473.17,54473.41,54832.87,26248.780,1440187292.08143,256960,12010.232,658935437.18813
1633903200000,54832.86,55000.00,54590.84,54940.06,14408.600,789439783.93813,129317,7160.581,392412176.31955
1633906800000,54943.51,54979.24,54329.39,54700.00,12149.457,664472277.31714,116983,5716.707,312753081.62305
1633910400000,54700.00,55200.00,54458.00,55183.96,14772.230,810015583.02300,150144,7903.831,433548425.77804
1633914000000,55183.97,55666.00,55084.22,55343.61,13844.085,767323988.85857,134022,6754.533,374345339.11628
1633917600000,55343.62,55844.37,55279.23,55844.37,8072.245,448282308.95175,95987,4548.560,252670513.01995
1633921200000,55843.01,56861.52,55674.71,56538.24,29347.912,1650397799.01223,284177,15032.276,845614598.99144
1633924800000,56538.24,56761.92,56370.36,56508.28,12207.037,690465910.54513,154606,5941.666,336104312.36228
1633928400000,56508.28,56625.00,56158.31,56569.01,9800.457,553046605.57063,125518,4788.282,270257343.06651
1633932000000,56569.01,56820.00,56476.91,56693.01,10136.539,574233255.36253,123719,5076.997,287668105.75446
1633935600000,56693.02,57164.92,56570.00,56819.99,19317.572,1097686650.52527,198642,10071.423,572489764.25144
1633939200000,56820.00,56915.53,56346.06,56590.57,14338.444,811339930.72761,157037,6740.016,381382045.92051
1633942800000,56590.57,56798.25,56453.04,56541.09,7224.798,408983390.02449,97478,3584.416,202940685.61327
1633946400000,56541.09,56598.14,56211.00,56229.89,7765.897,438315934.99409,96250,3424.455,193338160.27506
1633950000000,56229.93,56691.50,55910.00,56437.85,19464.077,1095292181.37336,189639,9968.393,561048892.96493
1633953600000,56437.85,56576.19,56150.51,56498.07,10520.535,593410736.10171,117654,5146.194,290333106.30433
1633957200000,56498.08,57440.00,56498.07,57227.44,28469.724,1624839407.43108,293823,14897.995,850136529.70117
1633960800000,57227.43,57685.86,57019.05,57450.61,21533.560,1235624462.34563,239647,10850.240,622742020.98655
1633964400000,57452.24,57622.80,57212.42,57500.00,11038.040,633749940.62538,133688,5590.508,321050402.70462
1633968000000,57500.00,57798.05,57253.67,57309.64,13488.508,775327869.82982,147284,6748.111,387953920.18431
1633971600000,57309.64,57600.00,57200.84,57442.24,7188.074,412721323.81674,93102,3770.853,216545087.88542
1633975200000,57442.25,57579.99,57320.06,57356.85,5580.124,320499236.15343,74008,2627.326,150906787.50940
1633978800000,57356.86,57880.00,57353.00,57501.90,10684.212,615712887.86651,124342,5611.900,323455393.54868
1633982400000,57501.90,57522.54,56810.00,57348.68,19775.311,1130869124.98544,206936,9120.346,521678358.83458
1633986000000,57349.99,57437.89,57024.04,57184.60,7772.605,444492325.69731,99542,3823.820,218680829.51779
1633989600000,57184.60,57354.23,57074.99,57200.00,5475.367,313333881.30112,71238,2814.185,161043246.74472
1633993200000,57200.00,57542.95,57100.00,57500.01,7050.697,403861432.10861,80410,3755.140,215133039.58412
1633996800000,57500.01,57504.62,56610.00,56947.94,19607.102,1116163267.40669,181790,9907.056,564034641.08605
1634000400000,56947.93,57160.00,56724.18,57079.95,8076.893,460206283.34204,94532,4188.350,238676192.03072
1634004000000,57079.95,57182.90,56680.00,56789.05,8751.198,498176054.78840,100686,4116.863,234392835.78805
1634007600000,56789.06,56800.00,56440.01,56743.26,10537.324,596556918.57499,117772,5149.298,291547428.95983
1634011200000,56743.25,57064.50,56584.76,56975.22,7285.414,414418922.30419,89980,3705.179,210757522.31320
1634014800000,56975.23,57756.52,56610.54,57423.12,16901.898,966871674.80458,163818,8917.130,510214005.62389
1634018400000,57423.12,57662.51,57050.77,57217.91,13644.616,783316843.42388,145859,6615.575,379809729.73958
1634022000000,57217.91,57474.94,57160.71,57335.30,7417.525,425302827.61375,100924,3808.887,218419262.95917
1634025600000,57335.31,57630.00,57255.00,57469.99,8240.845,473536995.18327,109625,4345.188,249689913.74491
1634029200000,57469.99,57516.76,56810.00,56975.38,13581.518,775918403.51809,157534,6092.420,348107834.84451
1634032800000,56975.39,57268.02,56707.43,57195.53,15784.731,899198038.17206,177899,8271.463,471246570.96523
1634036400000,57186.79,57398.77,57045.74,57259.99,7432.946,425462844.60977,104928,3557.596,203660408.94162
1634040000000,57259.99,57306.63,56800.00,56901.15,12293.822,700400016.91027,144700,5586.248,318261372.63937
1634043600000,56901.30,57478.99,56869.00,56981.20,20673.391,1182116762.85755,210352,10078.385,576340137.08379
1634047200000,56981.21,57173.00,56106.76,56419.19,24860.436,1410211763.48931,235948,11172.677,634101807.51086
1634050800000,56419.19,56663.84,56060.00,56352.17,20357.628,1148095596.94399,207227,10292.438,580505591.73977
1634054400000,56352.17,56434.28,55820.69,55968.93,20026.401,1123298127.65368,209256,9488.365,532379980.32736
1634058000000,55968.92,56104.14,55563.00,55960.00,20439.488,1140934276.96316,210287,9898.375,552625863.80566
1634061600000,55960.00,56043.81,55600.00,55626.60,7486.329,417706737.61160,100626,3657.947,204131661.81315
1634065200000,55626.60,55925.95,55151.32,55369.15,12175.536,676694572.19403,138913,5593.900,311076822.41493
1634068800000,55369.14,55635.85,53750.00,55381.92,41528.562,2279440518.20478,375279,18806.735,1032972291.59003
1634072400000,55381.93,56101.34,55125.41,56075.16,12191.440,678313151.78087,148896,6490.828,361314253.78417
1634076000000,56075.16,56435.00,56040.00,56398.33,10413.194,585479373.55759,123436,5320.050,299141724.36961
1634079600000,56398.33,56560.62,55930.86,56011.84,9439.538,531371775.65497,110095,4116.773,231823848.34476
1634083200000,56011.83,56524.00,55823.28,56470.00,10454.148,587780661.53252,128499,5286.448,297285555.02817
1634086800000,56470.00,56624.10,56152.22,56285.01,6544.401,368749616.92942,84796,3006.364,169439543.62617
1634090400000,56285.01,56441.00,56216.65,56420.59,6048.610,340487582.23722,67439,2997.762,168780695.81835
1634094000000,56420.60,56477.56,56240.00,56275.50,3991.455,224823111.83065,62850,1894.370,106705626.00455
1634097600000,56275.51,56364.32,56027.32,56081.27,6478.871,364113644.84398,80737,2997.095,168455865.27547
1634101200000,56078.01,56224.26,54930.31,55023.16,26304.025,1461270532.30846,224384,11377.161,632412615.33320
1634104800000,55023.16,55523.53,54770.28,55360.92,20229.615,1117809254.59261,189141,10344.936,571705850.07053
1634108400000,55360.92,55474.75,54569.16,54640.19,18587.801,1020624203.19142,192467,8964.041,492193024.65385
1634112000000,54638.97,55324.16,54466.66,54657.33,23231.882,1275129265.44732,211048,11561.734,634797998.70051
1634115600000,54657.33,54972.91,54271.24,54893.45,16629.201,908213236.85963,173255,8342.219,455712400.83467
1634119200000,54893.46,55146.35,54419.00,54675.69,13172.678,722069145.68225,150001,6640.489,364036372.80633
1634122800000,54675.69,55244.80,54489.99,55209.51,12498.156,686112884.55605,142753,6573.086,360912584.68422
1634126400000,55209.51,55341.00,54827.93,55064.38,12699.666,699692362.31755,144538,6041.188,332869483.28721
1634130000000,55063.12,55239.57,54800.00,54903.12,9131.621,502671414.99381,120106,4278.311,235524426.70082
1634133600000,54903.11,55917.03,54520.00,55773.72,26580.019,1470870480.27134,260818,14199.223,785901225.33183
1634137200000,55773.71,56432.00,55770.00,56170.86,21357.280,1200294626.28055,211682,10672.967,599789023.96422
1634140800000,56170.08,57147.00,56080.00,56937.86,20959.679,1187335732.64678,207698,11631.429,658870186.10544
1634144400000,56937.87,57280.00,56766.99,56880.63,13529.874,771004937.76746,156234,6399.644,364773319.11864
1634148000000,56880.61,57192.34,56832.82,56981.19,7634.357,435111517.38834,106721,4100.430,233728653.67970
1634151600000,56981.20,57300.00,56955.00,57260.95,6492.019,370641529.24591,90013,3444.549,196689963.69616
1634155200000,57260.94,57533.00,56622.90,57007.71,15811.187,903517800.36765,170851,7690.032,439724689.01224
1634158800000,57007.70,57786.83,56916.32,57541.59,15427.172,886350935.15702,175842,8620.285,495222554.97319
1634162400000,57541.55,57822.38,57350.00,57400.22,7802.398,449028360.87693,107807,3701.687,213077142.51356
1634166000000,57400.22,57486.17,57200.00,57393.65,6118.203,350964954.31544,84665,2990.441,171563803.09297
1634169600000,57393.65,57770.00,57168.15,57752.95,11259.436,647271925.42997,125973,5997.182,344838138.04107
1634173200000,57750.80,58524.09,57646.08,58339.18,27958.156,1626564830.88398,261853,15507.592,902127248.45042
1634176800000,58339.18,58586.67,58101.25,58261.58,9204.104,536817067.70507,119939,4498.861,262456278.91701
1634180400000,58261.58,58310.17,58070.86,58117.79,4851.466,282246192.25965,75354,2408.176,140114075.11430
1634184000000,58117.79,58219.00,57716.76,58041.60,9368.024,542943009.60373,114640,4436.673,257155405.30905
1634187600000,58041.60,58173.07,57823.00,57990.00,6392.210,370793130.42958,91132,3138.183,182067217.89033
1634191200000,57989.22,58120.84,57512.00,57725.13,7514.266,434422763.95213,105205,3403.505,196820212.23431
1634194800000,57725.96,57846.18,57363.23,57416.57,9323.866,537189432.35870,118540,4462.640,257173916.15739
1634198400000,57416.58,57759.25,57404.99,57514.27,7053.639,406314137.50997,100143,3671.722,211496589.16020
1634202000000,57514.26,57778.06,57224.70,57462.02,9759.083,560712819.51502,122626,4693.586,269749390.04033
1634205600000,57462.78,57843.46,57300.00,57693.84,8404.625,484163884.35947,115900,4509.787,259814118.24854
1634209200000,57693.83,58199.20,57596.70,57682.00,13739.124,795592507.02183,161629,6670.500,386286748.10196
1634212800000,57682.27,57950.00,57448.00,57610.48,11375.069,656216832.94313,134583,5675.798,327490042.15462
1634216400000,57606.84,57800.00,57334.01,57445.57,8878.651,510865180.51395,116148,4332.959,249326844.49516
1634220000000,57445.90,57665.91,57260.00,57422.10,9528.199,547703712.12367,121155,4718.183,271229021.50543
1634223600000,57422.10,57850.00,56980.31,57379.56,21887.465,1257455233.61209,218444,10535.789,605392730.33412
1634227200000,57379.56,57508.67,57027.12,57155.17,10697.946,612497351.08950,137283,5220.097,298938959.96828
1634230800000,57158.57,57321.07,57105.07,57230.53,5149.873,294679158.83322,75427,2455.464,140514412.23951
1634234400000,57230.53,58131.30,56848.84,58072.58,22433.647,1290288630.51536,209202,11778.801,677848959.78564
1634238000000,58071.71,58079.86,56800.00,57860.89,21900.825,1259223396.28227,211926,10310.625,592698458.26364
1634241600000,57860.89,57900.00,57450.00,57459.37,6057.975,349003852.10538,88608,2689.492,154927143.24876
1634245200000,57459.38,57799.97,57450.00,57787.12,3370.414,194252183.76259,67042,1887.806,108810785.02820
1634248800000,57787.12,57797.01,57503.29,57620.99,3609.324,207988062.03387,64551,1820.777,104918051.24478
1634252400000,57621.00,57674.55,57234.17,57378.19,5002.364,287241192.62539,82203,2366.909,135912600.16114
1634256000000,57377.12,57500.00,57010.78,57092.56,8334.735,476801721.02726,111233,3836.142,219523446.80154
1634259600000,57092.55,57339.70,56900.00,57279.99,7893.718,450831609.35200,104608,4156.853,237480209.00751
1634263200000,57279.99,59391.12,57120.00,59117.92,52964.481,3102311588.83108,460716,28892.405,1692111892.11709
1634266800000,59116.13,59500.00,58858.14,59445.04,21894.977,1296753765.52981,229053,10797.208,639687635.14549
1634270400000,59445.05,59776.00,59159.93,59646.56,19803.965,1178576836.30107,218225,9651.171,574426474.07334
1634274000000,59646.56,60100.00,59445.37,59638.88,27093.538,1619520412.42944,262391,13939.988,833543609.88884
1634277600000,59638.88,59779.38,59426.08,59709.73,9844.894,586619324.92861,133107,5273.011,314227613.15249
1634281200000,59707.63,59740.00,59250.00,59290.78,9151.768,543945864.21052,117750,4442.455,264066328.13693
1634284800000,59290.79,59488.88,58863.00,59019.05,20445.549,1209846196.07211,196982,9881.297,584791284.22303
1634288400000,59019.05,59400.00,58802.41,59399.99,11396.055,673857363.14482,139252,5906.995,349350081.29994
1634292000000,59399.99,59430.00,58901.92,59319.99,10592.077,626692553.84058,130190,4823.738,285429425.02912
1634295600000,59319.99,59579.67,59220.63,59550.17,7332.385,435452826.69136,112100,3868.058,229758827.78181
1634299200000,59549.16,59616.09,59211.00,59298.61,8569.604,509222476.02370,103652,3726.325,221432972.23026
1634302800000,59297.81,60480.00,59249.77,60017.24,29981.395,1798107126.42168,297932,15923.387,955007175.45067
1634306400000,60017.24,60327.49,59666.00,60096.07,24381.805,1463569629.01270,259034,11890.618,713839604.72819
1634310000000,60096.08,60169.50,59700.00,60090.68,18638.744,1117241267.29366,180148,9280.165,556295260.56947
1634313600000,60086.78,61600.00,60040.55,61489.72,44099.834,2684836043.39484,448718,23111.598,1407466277.51640
1634317200000,61489.72,61946.00,61100.00,61800.29,35847.106,2206045892.08624,328553,17592.187,1083116389.38297
1634320800000,61800.30,61895.00,61528.35,61694.86,12969.433,800495531.08817,147945,6122.257,377909252.56202
1634324400000,61694.86,61705.00,61300.34,61507.61,10806.430,664063478.01141,129573,5471.138,336217347.51794
1634328000000,61507.60,63997.61,61300.00,62618.88,51445.945,3207090228.62584,543403,27684.476,1726865209.13729
1634331600000,62618.87,62645.56,60806.75,61278.76,28826.936,1781907890.96207,276432,12750.667,788405492.41810
1634335200000,61275.25,61609.35,61272.41,61351.17,10239.419,629079386.48090,122057,5496.708,337737503.56181
1634338800000,61351.17,61864.70,60947.51,61702.33,10811.720,663498085.12292,136922,5577.513,342424188.88638
1634342400000,61702.33,61800.47,61200.82,61482.67,9892.251,608295466.64538,125520,4335.412,266601315.16680
1634346000000,61478.05,61598.85,61217.11,61422.36,6397.982,393005633.26929,87937,3096.175,190227145.35565
1634349600000,61422.36,61785.00,61151.00,61662.61,7397.303,454564025.51666,95496,4112.054,252736683.50079
1634353200000,61662.61,61779.28,61385.72,61691.63,5189.007,319642002.97094,82538,2417.751,148934960.98868
1634356800000,61691.62,62234.82,61587.06,61784.77,10443.719,646560493.63706,125432,5314.451,329081476.95990
1634360400000,61784.77,62444.23,61758.42,62172.47,10040.718,624385306.88442,117108,5103.133,317316902.76099
1634364000000,62172.47,62363.00,61916.99,61932.98,7221.972,448655131.60315,94508,3214.042,199738123.66101
1634367600000,61932.98,62035.89,61602.23,61782.64,7579.467,468668189.13841,102304,3546.598,219318555.38563
1634371200000,61782.65,62138.37,61545.00,61620.00,10214.394,631712220.18655,124650,5100.238,315497598.43522
1634374800000,61620.00,61757.91,61477.84,61532.66,6424.745,395943075.90924,96686,3302.354,203556088.15069
1634378400000,61532.66,61769.02,61410.04,61622.41,6571.997,405046159.58508,96848,3393.334,209167322.12515
1634382000000,61622.40,61850.00,61510.00,61687.72,5715.866,352655740.92490,85756,3020.602,186368119.84767
1634385600000,61687.72,61694.95,60500.00,60723.66,25839.478,1578064069.16404,257792,10648.028,650160017.71701
1634389200000,60723.67,61150.55,60569.43,61070.00,13956.958,849986723.47049,175662,7007.524,426799047.57653
1634392800000,61069.99,61319.56,60800.04,60940.48,10339.890,631402351.78990,134520,5103.070,311690149.94533
1634396400000,60945.70,61179.58,60700.00,60988.97,9808.765,598046551.82856,121380,4766.123,290632142.53577
1634400000000,60988.97,61107.08,60580.00,60717.48,8536.526,519121793.95405,111499,4022.251,244656575.85727
1634403600000,60717.49,60781.97,60220.00,60644.94,15013.594,907851921.88360,169991,7081.944,428328583.92326
1634407200000,60644.93,61285.64,60554.36,61100.00,8820.987,537516755.87722,120139,4922.605,299961780.23619
1634410800000,61100.00,61139.96,60854.62,60884.35,4302.496,262549515.91564,71096,1840.839,112353765.94311
1634414400000,60884.34,61141.39,60589.54,61087.98,6587.279,400791890.72112,95157,3480.453,211783638.10157
1634418000000,61090.61,61400.00,60715.32,60721.00,6388.577,390155404.93009,84666,2808.726,171589904.61954
1634421600000,60723.69,60980.49,60519.38,60841.30,6253.514,379860468.37269,87017,3100.058,188350287.43902
1634425200000,60841.27,61124.00,60748.52,60925.56,4314.414,263010279.28002,70031,2189.089,133459587.27673
1634428800000,60925.56,61245.20,60531.00,60978.00,10968.185,667448989.76907,128775,5643.588,343388696.33160
1634432400000,60978.01,61500.00,60919.12,61130.39,7612.443,465879447.23047,101075,3923.339,240124566.38051
1634436000000,61130.39,61250.00,60900.00,61139.99,4311.456,263322333.68985,72347,2274.886,138956755.12155
1634439600000,61140.00,61445.00,61084.31,61175.20,5093.076,312119771.25338,77282,2560.553,156938812.78524
1634443200000,61175.21,61319.10,60950.00,60969.59,4971.656,303927935.40948,66309,2204.855,134805324.20094
1634446800000,60969.59,61032.82,60671.03,60718.00,5476.014,333219630.38798,81444,2555.466,155529117.33087
1634450400000,60717.99,60911.55,60626.74,60715.02,5278.655,320694600.18744,81085,2760.970,167752474.04559
1634454000000,60715.01,60892.38,60360.00,60389.57,7081.188,429279280.65289,96555,3072.938,186340032.21017
